customer_id,gender,age,estimated_salary,credit_score,products_number,tenure,credit_card,active_member,attrition,balance,country
15619436,Female,32,95740.37,700,1,3,0,0,0,0.00,France
15722404,Female,30,127939.19,445,2,3,1,1,0,0.00,France
15662063,Male,36,193438.69,746,1,7,1,1,0,142400.77,France
15745605,Female,47,90655.94,722,1,2,1,1,1,88011.40,France
15636658,Male,36,12067.39,596,2,2,1,1,0,0.00,France
15784130,Female,30,54191.38,850,1,8,1,1,0,154870.28,Germany
15606755,Female,46,58667.16,597,2,4,1,0,1,0.00,Spain
15801699,Male,43,35687.43,436,2,5,1,1,0,0.00,Spain
15784097,Male,28,14288.93,660,2,1,1,0,0,118402.25,Germany
15764654,Male,37,247.36,649,2,9,1,1,0,87374.88,France
15612092,Male,32,78111.84,646,1,8,1,0,1,105397.80,Germany
15610903,Female,31,79547.39,560,1,5,1,0,0,125341.69,Spain
15705777,Male,49,193266.72,710,1,10,1,1,0,129164.88,Germany
15661936,Male,40,105028.46,513,1,3,1,0,0,141004.46,France
15700864,Female,21,116106.52,607,2,0,1,0,0,0.00,France
15722965,Male,57,53179.21,757,1,3,1,1,1,89079.41,France
15737521,Male,40,140947.05,619,2,9,0,0,0,103604.31,Germany
15814465,Male,24,171837.06,612,1,1,1,1,0,182705.05,France
15580988,Male,29,123437.05,842,2,8,1,1,0,0.00,France
15789974,Male,33,197519.66,713,1,6,0,0,1,94598.48,France
15713370,Male,36,183058.51,657,2,8,0,0,1,188241.05,Spain
15748673,Female,37,22710.72,770,2,9,0,0,0,0.00,France
15754919,Female,40,69303.15,773,2,10,0,1,0,0.00,France
15641662,Male,39,63705.90,470,2,5,0,0,0,117469.91,Germany
15813422,Male,35,116429.51,781,1,4,1,0,0,80790.74,Spain
15713596,Female,62,58381.77,428,1,1,0,1,0,107735.93,France
15791216,Male,43,177378.66,600,1,8,1,0,1,133379.41,Germany
15689031,Female,37,35450.53,697,1,7,1,0,0,168066.87,Spain
15763704,Female,43,164621.43,692,2,2,0,0,0,69014.49,Germany
15631339,Male,28,174435.48,791,1,4,1,0,0,0.00,France
15771509,Female,42,94047.75,538,2,1,0,1,0,98548.62,Germany
15769586,Female,49,119087.25,820,2,1,1,1,0,0.00,France
15656096,Female,26,184800.27,679,1,3,1,1,0,76554.06,Spain
15585280,Female,36,75035.48,649,2,2,0,1,0,0.00,France
15743582,Female,27,62703.38,632,1,3,1,1,0,107375.82,France
15761692,Male,40,190882.69,594,2,9,0,1,0,122417.17,France
15627840,Female,42,91981.85,682,1,0,0,1,1,0.00,France
15778861,Male,33,91881.29,720,1,6,0,0,0,97188.62,Spain
15770554,Male,31,7118.02,769,2,4,1,1,0,61297.05,France
15806956,Male,30,11710.40,746,1,1,0,0,1,112666.67,Spain
15701908,Female,40,25904.12,623,1,7,1,1,0,0.00,Spain
15736990,Male,28,86911.49,537,1,3,1,0,0,157842.07,France
15743714,Male,46,10958.18,468,1,7,1,0,0,91443.75,France
15807993,Female,30,5790.90,588,1,0,1,0,1,110148.49,Germany
15644686,Female,34,42855.97,729,2,9,1,1,0,53299.96,Spain
15677377,Male,37,78915.68,543,2,3,1,1,0,0.00,Spain
15626412,Male,39,81409.00,499,2,6,1,1,0,0.00,Spain
15643679,Male,28,179252.73,784,2,2,1,1,0,70233.74,Germany
15728456,Male,33,42171.13,604,1,3,1,0,1,0.00,France
15630661,Female,25,58965.04,614,1,10,1,0,0,75212.28,Spain
15734044,Female,31,102681.32,671,1,7,0,1,0,41299.03,France
15705001,Female,35,125553.52,587,1,3,1,0,0,83286.56,Spain
15809817,Male,43,53478.02,593,2,10,0,0,0,0.00,Spain
15809137,Male,29,198376.02,453,1,6,0,0,1,0.00,France
15751593,Male,35,105525.36,570,1,6,1,0,0,85668.59,Germany
15626491,Female,45,47349.00,655,1,7,0,1,0,57327.04,France
15765461,Male,47,178822.32,632,2,3,1,0,0,0.00,Spain
15568120,Female,37,72127.83,681,1,7,1,1,0,69609.85,France
15787161,Male,46,163504.33,591,1,4,1,0,0,129269.27,Germany
15812324,Male,27,190623.02,779,2,1,1,1,0,0.00,France
15588944,Female,63,140758.07,456,2,1,0,0,1,165350.61,France
15694253,Female,41,132374.41,686,2,7,0,1,0,152105.57,France
15759566,Male,74,53949.98,617,2,10,1,1,0,0.00,France
15675675,Female,32,121982.73,850,1,5,1,0,0,106290.64,France
15802060,Female,30,136983.77,646,2,10,0,0,0,100548.67,Germany
15660505,Male,46,114371.33,735,1,2,1,0,1,106344.95,Germany
15782630,Male,35,62389.35,543,1,5,0,0,0,137482.19,France
15700710,Female,37,24435.77,490,1,3,0,1,0,116465.53,France
15742834,Male,45,10908.33,640,1,1,1,1,0,0.00,France
15806511,Male,45,90977.48,445,2,10,0,1,0,0.00,Spain
15608166,Male,36,81062.93,761,1,9,1,1,0,127637.92,France
15614230,Female,34,61230.83,426,2,3,1,1,0,0.00,France
15729958,Male,37,126837.72,777,1,1,1,1,0,0.00,France
15800814,Male,35,115668.53,534,2,2,1,0,0,81951.74,France
15674727,Female,42,38819.45,777,1,5,1,1,0,147531.82,France
15657779,Male,18,86994.54,806,2,3,1,1,0,0.00,Spain
15801395,Female,33,195204.99,790,1,10,0,0,0,135120.72,France
15757911,Female,32,131301.74,643,1,2,0,0,0,0.00,Spain
15665340,Female,37,100835.19,584,2,8,0,1,0,0.00,Spain
15787151,Female,34,198969.78,638,2,7,1,1,0,0.00,France
15757821,Male,18,41542.95,771,2,1,0,0,0,0.00,Spain
15600688,Female,39,118272.07,600,2,5,0,0,0,0.00,France
15594878,Female,41,69586.27,661,1,5,1,0,1,28082.95,Spain
15569248,Female,43,149629.13,554,2,10,1,0,1,0.00,France
15812706,Male,49,146680.25,627,1,4,0,1,0,111087.50,Spain
15645045,Female,38,132809.18,659,2,9,1,1,0,0.00,France
15766746,Male,35,28707.69,835,1,6,1,0,0,127120.07,France
15700383,Female,35,104706.29,763,2,7,1,1,0,115651.60,France
15632551,Male,31,75335.68,625,2,4,1,0,0,77743.01,Germany
15795129,Female,30,136827.96,799,2,9,1,0,0,0.00,France
15650545,Male,69,139065.94,849,1,7,1,1,0,71996.09,France
15612769,Male,28,70179.91,692,1,5,1,1,0,61581.97,France
15710853,Female,24,116160.04,623,2,5,1,0,0,0.00,France
15623712,Female,42,83008.49,453,3,5,1,0,1,0.00,Spain
15653251,Female,84,188484.52,408,1,8,0,0,1,87873.39,France
15755077,Female,37,133699.82,778,2,0,1,1,1,105617.73,Germany
15808557,Female,42,72172.13,695,1,5,0,1,1,0.00,France
15614687,Female,44,191057.76,677,2,4,1,1,0,148770.61,Germany
15626882,Male,37,48233.75,662,1,5,1,1,0,94901.09,Spain
15748034,Male,29,79178.31,534,1,7,1,1,0,174851.90,France
15632324,Male,59,162347.05,602,2,7,1,1,0,0.00,France
15761023,Female,43,7611.61,554,1,2,1,0,1,120847.11,Germany
15761453,Male,42,88890.05,667,1,6,1,0,0,0.00,France
15646726,Male,43,63833.09,672,1,5,0,0,0,0.00,France
15637169,Female,67,78310.04,838,1,4,1,1,0,103267.80,Spain
15636024,Female,34,37898.91,692,1,4,1,1,0,109699.08,Spain
15801218,Male,49,179521.24,675,1,8,0,1,1,135133.39,France
15642655,Male,33,130726.96,731,1,1,1,0,0,0.00,Spain
15690130,Female,32,198714.29,468,1,8,0,0,0,137649.47,France
15653753,Male,43,89543.25,542,1,6,1,0,0,113567.94,Spain
15641359,Female,35,2423.90,662,2,6,0,0,1,0.00,Spain
15776827,Male,37,180326.83,770,2,5,0,1,0,141547.26,Germany
15647725,Female,61,166305.16,675,3,5,1,0,1,62055.17,France
15648455,Male,51,29883.63,647,1,4,1,0,0,131156.76,Germany
15580629,Male,31,192029.19,604,1,6,1,0,0,134837.58,France
15730161,Female,39,1710.89,833,2,3,1,0,0,0.00,France
15626612,Male,40,135163.76,741,1,4,1,0,1,104784.23,Spain
15662865,Male,36,84927.42,658,2,1,0,1,0,0.00,Spain
15629094,Female,36,149912.28,528,1,1,1,1,1,156948.41,France
15651823,Female,60,88206.04,590,1,6,1,0,1,147751.75,France
15594827,Male,34,163667.56,675,2,1,0,1,0,124619.33,France
15786392,Male,41,100153.43,765,1,4,0,0,0,124182.21,France
15727353,Female,64,32275.09,650,1,7,1,0,1,142028.36,France
15733777,Male,44,65501.91,817,1,8,0,0,1,0.00,France
15614302,Female,31,189392.66,699,2,10,1,0,0,125837.86,Germany
15723263,Female,34,116069.24,495,1,9,1,1,1,117160.32,Germany
15687270,Female,61,139861.53,491,2,8,0,1,0,0.00,Spain
15803121,Male,51,144184.06,847,1,5,0,0,1,97565.74,France
15598700,Female,30,157888.50,676,2,5,0,1,0,0.00,Spain
15741875,Female,25,71911.30,746,1,3,0,0,0,104833.79,Spain
15631709,Female,31,45033.75,470,2,2,1,0,0,101675.22,Spain
15672970,Male,20,150465.93,714,2,3,0,1,0,0.00,Spain
15761670,Female,50,126381.60,695,1,8,1,0,1,0.00,France
15706005,Male,46,90189.72,674,1,2,1,0,1,174701.05,France
15790336,Male,36,122433.09,664,2,6,1,0,0,71142.77,Germany
15754267,Male,31,123825.83,697,2,3,0,1,0,108805.42,Germany
15791988,Male,68,11426.70,670,2,4,1,1,0,0.00,France
15683375,Female,32,114951.42,541,1,4,1,1,0,0.00,France
15625151,Female,66,184636.05,640,1,9,0,1,0,116037.76,France
15635285,Male,28,91055.27,647,2,8,1,1,0,0.00,France
15574296,Male,23,93991.65,757,2,2,1,0,0,80673.96,France
15711618,Female,39,116511.12,704,1,1,1,0,1,124640.51,Germany
15670943,Male,31,190631.23,778,2,9,1,0,0,182275.23,Germany
15634359,Female,41,199970.74,639,1,5,1,0,0,98635.77,Germany
15586629,Male,33,139947.17,637,2,5,1,0,0,0.00,France
15588461,Male,35,8816.37,686,1,4,1,0,0,0.00,France
15773221,Male,43,135650.72,577,1,8,1,0,1,79757.21,Spain
15664227,Male,28,24577.34,506,1,8,0,1,0,53053.76,Germany
15741745,Male,28,131249.46,757,2,7,1,1,0,120911.75,France
15652626,Male,55,140126.17,826,1,4,1,0,0,115285.85,France
15599410,Male,41,168219.75,721,2,2,1,0,0,0.00,France
15571958,Male,40,171867.08,489,1,3,1,0,0,221532.80,Spain
15785406,Female,51,70613.52,446,1,4,0,0,0,105056.13,France
15687884,Male,37,117946.30,677,1,3,0,1,0,88363.03,France
15621685,Male,29,84872.66,769,2,2,1,0,0,123757.52,France
15628886,Male,56,60590.72,677,1,5,1,1,1,123959.97,Spain
15699325,Female,62,8444.50,555,1,10,0,1,0,114822.64,Germany
15578369,Female,37,159132.83,652,1,9,1,0,0,145219.30,Germany
15654156,Female,32,76998.69,722,1,5,1,1,0,106807.64,Germany
15707199,Male,36,55835.66,643,1,0,0,0,0,148159.71,France
15671630,Female,40,177524.19,796,1,1,1,0,0,99745.95,Germany
15632079,Female,37,45985.52,720,1,8,1,0,0,156282.79,Germany
15767921,Male,41,60297.72,613,2,7,1,0,0,0.00,France
15573599,Female,57,194421.12,506,2,6,0,1,1,0.00,France
15747208,Male,50,93568.77,608,1,6,1,0,1,0.00,France
15582762,Male,77,34702.92,667,1,2,1,1,0,0.00,Spain
15772528,Female,47,54473.60,750,2,7,1,0,1,121376.15,France
15755798,Male,33,113943.17,610,1,4,0,0,0,111582.11,France
15788683,Female,34,153727.32,588,1,10,1,0,0,129417.82,Germany
15616922,Female,26,19116.97,479,2,1,1,1,0,0.00,France
15771855,Male,37,112554.68,682,2,5,0,1,0,0.00,France
15601873,Female,36,47318.75,677,1,7,1,0,0,0.00,France
15657868,Male,40,36690.49,850,1,6,1,0,0,94607.08,Germany
15711716,Female,56,106918.67,580,1,1,1,0,1,131368.30,France
15734246,Female,21,194563.65,746,2,8,0,1,0,166883.07,France
15792151,Female,37,91086.73,635,2,3,1,0,0,0.00,Spain
15770159,Male,25,108008.65,664,2,6,1,1,0,172812.72,Germany
15747649,Female,36,172363.52,558,2,0,1,1,0,126606.63,Germany
15639357,Male,46,178587.36,415,3,9,0,0,1,134950.19,France
15738907,Female,60,31907.44,798,1,6,1,0,1,96956.10,France
15663446,Female,29,18922.18,792,1,4,1,0,1,107601.79,Germany
15750867,Female,46,147222.95,489,1,8,1,0,1,92060.06,Germany
15715939,Male,33,1474.79,730,2,0,1,0,0,0.00,France
15763806,Male,41,24924.92,773,2,4,1,1,0,0.00,France
15637993,Male,36,46884.10,711,1,9,1,1,0,137688.71,France
15720338,Male,55,128918.42,592,2,8,1,1,0,85845.43,Spain
15627162,Male,27,105291.26,695,1,6,1,0,0,125552.96,Germany
15596710,Female,33,145381.65,640,1,1,0,1,0,167298.42,France
15781678,Male,31,103792.53,470,2,4,1,1,0,55732.92,Spain
15634968,Female,37,71121.04,789,1,6,1,1,1,110689.07,Germany
15609475,Female,39,52327.57,604,1,7,1,1,0,98544.11,Spain
15573319,Female,35,197428.64,493,1,8,0,0,0,178317.60,Germany
15738291,Female,48,83210.84,671,2,8,0,0,0,115713.84,France
15782456,Male,46,193099.43,656,2,9,0,0,0,143267.14,France
15794841,Male,19,193008.52,739,1,5,1,0,0,89750.21,Spain
15684696,Female,26,157567.37,560,1,3,1,0,0,116576.45,Spain
15629846,Female,47,108977.50,827,2,8,1,0,0,143001.50,Germany
15674442,Male,23,147759.84,681,1,7,0,0,0,157761.56,France
15571689,Female,37,27528.40,740,2,5,1,1,0,0.00,France
15730469,Male,31,36479.27,663,2,4,0,1,0,103430.11,Spain
15809320,Female,52,31726.76,845,1,0,1,0,1,0.00,Spain
15684367,Male,27,96398.51,555,2,5,0,0,0,0.00,Spain
15793049,Female,48,139558.60,680,1,8,1,0,1,115115.38,Germany
15603665,Female,39,95007.80,638,2,0,1,1,0,122501.28,Germany
15613623,Male,62,101663.47,640,1,3,1,1,0,0.00,Spain
15569572,Male,42,106197.44,778,2,6,1,1,0,0.00,France
15698791,Male,45,48466.89,679,1,3,1,0,0,146758.24,France
15626233,Female,32,151978.36,593,2,3,1,1,0,0.00,France
15607263,Male,55,13288.46,788,1,3,0,1,1,0.00,France
15610900,Female,70,22666.77,770,1,9,1,0,1,110738.89,France
15624775,Male,67,102391.06,729,1,2,0,1,0,94203.80,France
15691703,Male,47,67830.20,545,1,8,0,1,1,105792.49,France
15745355,Male,41,92090.36,597,1,4,1,1,0,153198.23,France
15724955,Male,38,141023.01,537,2,3,0,0,0,0.00,France
15628999,Male,79,104222.80,732,1,10,1,1,0,61811.23,France
15654341,Male,34,196395.05,542,1,8,1,0,0,101116.06,France
15744240,Female,46,6866.31,688,1,0,0,1,0,74458.25,Germany
15632365,Male,33,77737.86,542,2,8,0,0,0,142871.27,Germany
15729689,Male,35,106116.84,754,2,6,0,1,0,98585.94,Germany
15759284,Female,37,117948.00,750,1,6,1,1,1,0.00,France
15602124,Male,30,184581.68,731,2,7,1,1,0,0.00,France
15661903,Female,43,199378.58,699,1,3,1,0,1,80764.03,France
15664668,Female,42,12483.39,534,1,9,0,1,1,144801.97,France
15736431,Male,27,22404.64,494,2,2,1,0,0,0.00,Spain
15748639,Male,35,92887.06,497,2,7,1,1,0,110053.62,Germany
15628123,Female,28,145157.97,632,1,5,0,1,0,118890.81,France
15602731,Male,31,134889.95,724,1,5,1,0,1,0.00,France
15794137,Female,37,109309.29,751,1,0,1,1,0,151218.98,Germany
15748696,Male,42,169964.12,733,1,9,0,1,0,150507.21,France
15725068,Female,21,26327.42,701,2,9,1,1,0,0.00,Spain
15807340,Male,33,55072.93,525,2,4,0,0,0,131023.76,Germany
15586133,Female,44,68574.88,666,1,2,0,0,1,122314.50,Germany
15576185,Male,29,41671.81,653,2,2,1,1,0,0.00,France
15660809,Male,28,12409.01,850,2,4,1,1,0,0.00,France
15616666,Female,52,68367.18,646,2,6,0,1,0,111739.40,Germany
15706904,Male,43,74564.41,750,1,6,1,1,0,113882.31,France
15606915,Male,24,26843.76,764,1,7,1,0,0,98148.61,France
15749693,Female,32,156774.75,658,2,9,1,0,0,0.00,France
15791743,Male,32,46019.43,727,1,1,1,1,0,59271.82,France
15796480,Female,31,145411.39,687,2,2,0,1,0,0.00,France
15790442,Male,33,158268.84,631,2,2,1,1,0,0.00,Spain
15609458,Male,30,74637.57,797,1,10,1,1,0,69413.44,France
15593897,Male,25,28391.52,650,2,7,1,1,0,160599.06,Spain
15604576,Male,22,144385.54,850,1,3,1,1,0,0.00,Spain
15666270,Female,40,95181.06,676,1,2,1,0,1,147803.48,France
15572626,Male,44,15627.51,620,2,8,1,1,0,0.00,Spain
15727197,Female,52,148477.57,576,2,9,0,0,1,170228.59,France
15714006,Female,35,79957.95,482,1,2,0,1,0,133111.73,France
15642137,Female,39,102763.69,695,2,5,0,0,0,0.00,Spain
15665327,Male,18,129654.22,706,2,2,1,0,0,176139.50,France
15626806,Female,32,40652.33,668,2,2,1,1,0,0.00,France
15662578,Male,35,178291.09,679,1,1,1,1,0,110245.13,Germany
15790829,Female,45,131906.44,703,2,5,1,0,0,0.00,France
15654959,Male,67,118607.40,670,1,6,1,1,0,158719.57,Spain
15760244,Female,76,13848.58,590,1,5,0,1,0,160979.68,France
15715394,Male,35,170903.40,613,2,4,0,1,0,123557.65,Spain
15722246,Female,60,13161.66,742,1,4,1,1,1,0.00,France
15609704,Female,33,79304.38,608,1,4,1,0,1,0.00,France
15757628,Male,40,121402.53,571,1,10,1,1,0,112896.86,France
15633586,Female,39,23305.01,595,1,7,0,0,0,120962.13,France
15565796,Male,48,74510.65,745,1,10,1,0,0,96048.55,Germany
15717935,Female,21,55601.44,589,2,3,0,1,0,0.00,France
15577700,Male,37,134526.87,749,2,10,1,1,0,185063.70,France
15747345,Female,22,195424.01,678,2,6,1,1,0,118064.93,France
15678317,Male,46,59563.49,603,2,2,1,1,0,0.00,France
15698335,Female,73,34595.58,504,1,8,1,1,0,0.00,France
15768451,Male,40,60036.99,739,3,5,1,1,1,149131.03,Germany
15753213,Female,34,193021.49,604,2,7,1,0,0,0.00,France
15769645,Female,35,48108.72,612,1,3,1,1,0,0.00,France
15657565,Female,44,79082.76,629,2,6,0,0,0,125512.98,Spain
15620323,Female,42,37914.12,652,2,3,1,0,0,83492.07,Spain
15679983,Male,34,74593.84,565,1,7,0,0,0,0.00,France
15812616,Female,49,82967.97,707,1,10,1,0,1,0.00,France
15601796,Male,30,193441.23,645,1,1,1,1,0,125739.26,France
15729489,Female,34,191790.29,762,1,8,0,1,1,98592.88,Germany
15613216,Female,39,92455.96,639,1,1,1,0,0,141789.15,Spain
15657937,Male,22,155231.55,709,1,0,0,0,0,112949.71,Germany
15815428,Male,34,9217.92,823,1,3,1,0,0,105057.33,France
15640409,Female,46,87941.85,817,1,0,0,1,1,89087.89,Germany
15699492,Female,27,187508.06,665,1,2,0,0,0,147435.96,Germany
15623536,Male,39,171519.06,646,1,0,1,0,0,154439.86,Germany
15707551,Male,30,27012.00,568,2,8,1,1,0,73054.37,France
15577999,Female,62,70916.00,850,1,1,1,0,1,124678.35,France
15788775,Male,40,73073.68,473,2,8,1,0,0,152576.25,Germany
15758362,Female,41,88783.59,731,1,9,1,1,0,152243.57,France
15807961,Male,25,145524.36,619,1,4,1,0,0,0.00,France
15710978,Male,42,21333.22,715,2,2,1,1,0,88120.97,Germany
15703541,Female,51,46675.51,772,1,9,0,1,1,143930.92,Germany
15626474,Female,31,4802.25,686,2,1,1,0,0,0.00,France
15608344,Female,29,102975.72,749,3,7,1,0,1,137059.05,Germany
15768367,Female,27,175071.29,781,1,7,1,1,1,186558.55,France
15806210,Male,66,131970.86,675,2,5,1,1,0,115654.47,Spain
15697702,Male,29,14174.09,730,2,2,1,0,0,0.00,Spain
15689152,Male,38,15378.75,683,1,3,0,0,0,126152.84,Spain
15568573,Female,51,179797.79,554,1,7,0,1,1,105701.91,Germany
15689598,Male,46,93917.68,722,1,6,1,1,1,0.00,France
15713374,Male,67,99490.01,689,1,9,1,1,0,157094.78,Germany
15679733,Male,40,46415.09,796,2,2,1,1,0,113228.38,Germany
15759274,Female,32,151815.76,447,1,10,1,1,0,0.00,France
15607748,Male,37,14865.05,498,2,8,1,1,0,108432.88,Germany
15607577,Male,27,188007.99,663,1,8,1,1,0,0.00,Spain
15813697,Female,44,98175.74,498,2,2,1,1,0,120702.67,Germany
15801125,Female,32,106851.70,627,1,1,1,0,0,0.00,France
15777855,Male,45,75204.21,649,2,7,0,1,0,0.00,France
15635396,Female,29,141872.05,738,1,9,1,0,1,139106.19,Germany
15698031,Female,39,7103.71,587,2,6,1,0,0,101851.80,Germany
15678944,Female,32,9241.83,655,1,6,1,0,1,130935.56,Germany
15718507,Male,37,149517.71,647,1,3,1,1,1,116509.99,Germany
15808334,Female,37,196079.32,776,2,1,1,1,0,93124.04,Germany
15804709,Male,35,166165.93,688,1,5,0,0,1,111578.18,Germany
15645835,Male,32,55724.24,605,2,9,1,1,0,0.00,France
15738166,Female,39,131768.98,596,1,10,0,1,0,86546.29,France
15675360,Male,33,13858.95,427,1,8,1,1,0,0.00,France
15793042,Male,39,82774.07,629,2,2,1,0,0,129669.32,France
15630106,Male,29,55389.59,496,2,2,1,0,0,0.00,Spain
15810385,Female,36,82336.73,717,1,2,0,1,0,164557.95,Spain
15578211,Male,23,163225.48,777,2,6,1,1,0,0.00,France
15572792,Male,35,135536.72,535,1,8,1,1,0,118989.92,Spain
15620030,Male,29,82422.97,744,1,1,0,0,0,0.00,France
15783541,Male,31,194660.78,755,2,5,0,1,0,0.00,France
15679284,Female,45,55347.28,593,1,6,1,0,0,79259.75,Spain
15582910,Male,38,16717.11,514,1,4,1,0,1,112230.38,France
15688337,Male,40,160277.65,721,1,9,1,1,0,118129.87,France
15734970,Male,38,175905.97,835,1,7,0,0,0,86824.09,Spain
15759140,Female,64,66040.83,682,1,10,0,1,0,128306.70,France
15643042,Female,40,92198.05,590,2,2,0,0,0,117641.43,Germany
15773868,Female,37,134625.09,653,2,3,1,0,1,125734.20,Germany
15615820,Male,49,50974.57,837,1,8,1,1,0,103302.37,France
15730273,Male,27,171922.72,841,1,8,1,0,0,0.00,France
15724890,Male,36,83058.14,584,2,4,0,0,0,82696.09,Spain
15765952,Male,29,188382.77,769,1,4,1,0,0,145471.37,France
15685920,Male,34,198030.24,599,1,2,0,0,0,101506.66,Spain
15663263,Male,47,1055.66,698,2,5,0,0,0,156265.31,France
15568953,Male,27,133173.19,477,1,1,1,1,0,128554.98,France
15643361,Male,34,189875.83,477,2,8,1,1,0,139959.55,Germany
15699486,Male,34,31802.92,745,1,7,1,1,0,132944.53,Spain
15747854,Female,35,132649.85,749,3,3,1,1,0,0.00,France
15691785,Male,61,53067.83,850,1,1,1,0,1,0.00,France
15709004,Male,22,961.57,528,2,5,0,1,0,93547.23,Germany
15652218,Male,33,71333.44,750,1,2,1,0,0,152302.72,France
15697127,Female,31,16658.76,543,1,2,1,1,0,147674.26,France
15658486,Female,59,74878.22,579,1,3,1,1,0,148021.12,Spain
15694160,Male,37,112104.55,624,2,0,0,0,0,0.00,France
15685290,Male,46,48421.40,595,2,5,1,0,1,142360.62,Germany
15701042,Female,27,170320.58,596,1,2,1,0,0,151027.56,Germany
15680449,Female,44,37688.31,431,1,2,1,0,1,138843.70,Germany
15599860,Female,26,136592.24,647,1,8,1,1,1,109958.15,Spain
15723169,Female,31,48640.77,640,1,9,1,0,0,138857.59,France
15803842,Female,45,89773.45,752,2,3,0,1,0,105426.50,Germany
15728224,Female,41,42131.26,710,2,9,1,0,1,149155.53,Germany
15644174,Male,27,186523.72,638,1,4,1,1,1,135096.05,Germany
15707110,Male,28,41758.90,660,2,2,1,0,0,170890.05,Germany
15765415,Female,45,199256.98,609,1,4,1,1,0,89122.30,Spain
15756751,Female,54,153482.91,596,1,0,1,1,1,78126.28,Spain
15795151,Female,38,21177.10,705,1,3,1,0,0,123894.43,France
15632859,Male,36,138743.86,444,2,7,0,1,0,0.00,France
15584037,Male,58,25881.00,727,1,5,1,0,1,106913.43,Germany
15621409,Male,32,66469.20,496,1,4,1,0,0,127845.83,France
15581102,Female,22,142670.61,554,2,8,0,1,0,0.00,France
15578096,Male,26,103563.23,537,1,7,0,0,0,106397.75,France
15669887,Female,51,69101.23,839,1,3,1,1,1,0.00,France
15621834,Female,43,59475.35,700,2,0,1,0,0,0.00,Spain
15655341,Female,35,135287.74,458,1,5,1,0,0,166492.48,Spain
15685314,Female,28,38773.74,850,2,2,1,1,0,0.00,France
15653997,Male,31,138396.32,699,1,6,0,0,0,114493.68,Spain
15629551,Female,44,110718.02,615,2,9,0,1,0,126104.98,Germany
